সে	কোথায়	197
কি	করবে	197
এই	নাও	197
করা	হচ্ছে	196
দয়া	করে	196
আর	আমাদের	196
দিতে	পারে	196
আমি	এক	195
চেষ্টা	করে	195
পাবে	না	195
আমরা	তোমাকে	195
আসলে	আমি	195
চলে	যাবে	195
তাহলে	তো	194
আমি	আপনি	194
করতে	চায়	193
কথা	বলি	193
তুমি	ওকে	193
কি	তুমি	193
তুমি	বলেছিলে	193
এই	ব্যাপারে	192
আমার	স্ত্রী	192
আমি	ওর	192
আমি	তা	192
কী	হবে	192
এবং	তার	192
ধীরে	ধীরে	191
এটা	আপনার	191
আমার	বাবার	191
কেমন	লাগছে	191
তোমাকে	সাহায্য	191
হয়ে	গেলো	190
না	তাই	190
দেরি	হয়ে	190
কিন্তু	এই	190
কেউ	না	189
আমি	বিশ্বাস	189
যে	তার	189
খুব	বেশি	189
দিও	না	189
কেউ	একজন	188
আমি	বলেছি	188
তোমার	এই	188
ব্যবহার	করতে	188
আমরা	তোমার	188
আমার	জীবনের	187
ফিরে	যাও	187
নিয়ে	এসো	187
একজন	মানুষ	187
আমাকে	একটা	186
তোমাকে	একটা	186
এই	কাজ	186
আমার	মত	186
কোরো	না	186
বন্ধ	হয়ে	185
সম্ভব	না	185
তাহলে	কি	185
অন্য	কোন	185
বিশ্বাস	করে	185
ওটা	কি	185
কিছু	বলতে	184
দিতে	চাই	184
পাচ্ছি	না	184
আমি	যখন	184
তুমি	না	184
কিন্তু	তার	183
আবার	কি	183
হোক	না	183
আর	আমাকে	183
এটা	খুবই	182
না	ঠিক	182
আপনি	তো	182
আগে	কখনো	181
তোমাকে	ভালবাসি	181
হয়	তাহলে	180
আর	কেউ	180
করতে	চান	180
আমরা	জানি	180
আর	কখনো	180
কথা	ছিল	180
অনেক	ভালো	180
আপনি	ঠিক	180
আমরা	যদি	179
ফিরে	আসবে	179
কাম	অন	179
তারা	আমার	179
আমাকে	বিশ্বাস	179
আমাদের	সাহায্য	179
বেঁচে	আছে	179
শুরু	করতে	178
কাজ	করি	178
আমি	এখনো	178
আমার	বিশ্বাস	178
আমরা	তো	178
রক্ষা	করতে	178
তুমি	তাদের	178
জানি	আমি	178
সে	অনেক	178
রাখতে	হবে	177
তুমি	কোন	177
করতে	পারবেন	176
প্রয়োজন	নেই	176
তারা	কি	176
এটা	দিয়ে	176
আমি	পারবো	176
যেতে	চাই	176
আগ	পর্যন্ত	176
যেতে	পারবে	176
দেখা	হয়ে	176
যাওয়া	যাক	176
ঠিক	তাই	175
তো	তোমার	175
দিয়ে	দাও	175
সব	সময়	175
যখন	সে	174
আমার	হাত	174
আমরা	একটা	173
আমার	নিজের	173
দিতে	পারবে	173
মনে	নেই	171
আমার	থেকে	171
ভাল	লাগছে	171
তোমাকে	নিয়ে	171
মানে	কী	170
আমার	কি	170
যাওয়ার	জন্য	170
যদি	এটা	170
তোমরা	সবাই	170
কে	জানে	169
বের	হও	169
আমি	কখনো	169
হতে	যাচ্ছে	169
ব্যবহার	করে	168
তা	না	168
স্যার	আমি	168
করছে	না	167
আমি	সবসময়	167
ভুলে	যাও	167
করতে	না	167
সবকিছু	ঠিক	167
আর	যখন	167
যে	আমাদের	166
তুই	আমার	166
এটা	কিভাবে	166
কেউ	নেই	166
করি	নি	166
আসার	জন্য	166
মনে	হয়	166
আমি	কে	165
বাংলা	সাবটাইটেল	165
এখন	আমাদের	165
জন্য	কাজ	165
ঠিক	আছেন	164
আছে	তো	164
আমার	আর	164
পছন্দ	হয়েছে	164
শুধু	তোমার	164
ক্ষমা	করবেন	163
এখানে	কী	163
কথা	শোন	163
ফিরে	এসেছে	163
এখন	পর্যন্ত	163
আছে	স্যার	163
তো	আমরা	162
মারা	যায়	162
কি	কিছু	162
আপনাকে	ধন্যবাদ	162
মনে	হয়না	162
কি	এই	162
যখন	আমরা	162
কথা	বল	162
ধ্বংস	করে	161
ফেলে	দাও	161
ভালো	হবে	161
এবং	আমরা	161
কথা	শুনতে	160
কেউ	কি	160
তাহলে	সে	160
জন্য	এটা	160
কারণ	তুমি	160
এর	চেয়ে	160
কিন্তু	তারা	160
আমি	আশা	160
তারা	তোমাকে	160
তোমাকে	কিছু	160
এই	মুহূর্তে	160
আমাদের	এই	160
মহান	দেবতা	160
আমার	এই	159
আমাদের	একটা	159
আমি	খুবই	159
কি	হল	159
আমি	দেখছি	159
এটা	হচ্ছে	159
তোমার	মতো	159
আমার	কাছ	159
সাহায্য	করুন	158
আমরা	কোথায়	158
আর	সেটা	158
আর	আপনি	158
সব	শেষ	158
চেষ্টা	করেছি	158
ভালো	লাগছে	158
সত্যি	বলতে	158
এটা	তার	157
কি	করছেন	157
কিন্তু	আমাদের	157
মনে	পড়ে	157
তোমার	আর	157
আমাকে	তোমার	157
ওহ	খোদা	157
তোমাকে	দেখে	157
ভেবেছিলাম	তুমি	157
আমি	যাচ্ছি	157
সত্যি	বলছি	157
মনে	করেন	156
আমরা	তার	156
আমি	কিছুই	156
তারপর	আমি	156
অনেক	সুন্দর	156
আর	না	155
এটাই	আমার	155
এটা	ছিল	155
না	পারে	155
অনেক	হয়েছে	155
বলবে	না	155
বাকি	আছে	155
যে	তারা	155
সে	মারা	155
সময়	নষ্ট	154
আমি	নিজে	154
বলো	না	154
কোন	উপায়	154
আমি	কেন	154
শুরু	করো	154
দেখা	যাক	153
মনে	করতে	153
আমি	ঐ	153
থেকে	সরে	153
আমাদের	মধ্যে	153
যদি	এই	153
পারেন	না	152
এটা	আমাকে	152
আমরা	শুধু	152
আমি	দেখতে	152
দিকে	তাকিয়ে	152
বেশি	কিছু	152
তোমার	হাত	152
মনে	রেখো	152
আসে	না	151
দেখতে	হবে	151
এর	মধ্যে	151
আমি	জানতে	151
কি	ঠিক	151
আমি	ফিরে	151
আমরা	একসাথে	151
অনেক	ভাল	151
আমি	এর	150
আর	কী	150
না	তোমার	150
তুমি	এখনো	150
চোখ	বন্ধ	150
তুমি	মনে	150
তো	এখন	150
আমি	বলেছিলাম	149
কথা	বলবে	149
বলার	জন্য	149
আমি	নিজেই	149
তুমি	শুধু	149
থাকে	তাহলে	148
কেন	আপনি	148
আমি	সেখানে	148
আপনি	তাকে	148
সাথে	সাথে	148
আমার	পছন্দ	148
খুব	খারাপ	148
এখানে	আছে	148
বলতে	পারো	148
বন্ধ	করতে	147
কিছু	করার	147
তুমি	খুব	147
আস্তে	আস্তে	147
করতে	দাও	147
নষ্ট	হয়ে	147
আসতে	হবে	147
হয়	তুমি	147
হাত	থেকে	147
আছে	যে	147
তাহলে	তোমার	147
সমস্যা	আছে	147
এমন	একটা	146
না	কোন	146
করে	দিবে	146
আছে	ঠিক	146
করতে	পার	146
উপায়	নেই	146
এবং	তারপর	145
এটা	শেষ	145
বিশেষ	করে	145
আপনি	যে	145
জন্য	একটি	145
আমাকে	এখানে	145
ওখান	থেকে	145
কারন	আমি	145
আমাকে	দাও	145
ওহ	আমি	144
বলে	মনে	144
আর	তারা	144
কাজ	করো	144
পেতে	পারি	144
কোথায়	যাচ্ছ	144
শুভ	রাত্রি	144
তোমার	উপর	144
দুঃখিত	আমি	144
কথা	দিচ্ছি	144
সেখান	থেকে	143
কি	জানেন	143
জন্য	দুঃখিত	143
যথেষ্ট	হয়েছে	143
চলে	যাচ্ছি	143
আমার	সামনে	143
ও	কি	143
করার	কথা	143
এদিকে	আসো	143
এবং	সে	143
আর	কোনো	143
এ	ব্যাপারে	142
তোমার	মনে	142
এখানে	থাকতে	142
আমাকে	ছেড়ে	142
আমার	তো	142
এই	দিকে	142
করে	আমাকে	142
কিন্ত	তুমি	142
তুমি	পারবে	142
কারো	সাথে	142
কেমন	আছো	142
আছে	তাহলে	141
এখানে	এসেছি	141
ছিলাম	না	141
করিস	না	141
তোমার	কাজ	141
থাকে	না	141
কি	খবর	141
হ্যা	আমি	141
কথা	বলছ	141
শেষ	হবে	141
আর	নেই	141
হওয়ার	জন্য	141
ভালো	লাগে	141
তাহলে	আমার	141
এখন	সে	141
উচিত	ছিল	140
এখন	এটা	140
ঠিক	বলেছ	140
কেমন	আছে	140
আমি	চলে	140
সে	ছিল	140
আছে	কি	140
সে	ই	140
মুখ	বন্ধ	139
এখন	আমাকে	139
বছর	পর	139
আর	আপনার	139
কাছে	নিয়ে	139
কথা	বলছে	139
খুব	একটা	139
কেমন	আছেন	139
নিয়ে	গেছে	139
ছাড়া	আর	139
আর	কিছুই	139
তুমি	নিশ্চিত	139
তুমি	কিছু	139
তুই	তো	139
কি	আমাদের	138
আমাকে	কি	138
এটা	হল	138
আচ্ছা	আমি	138
করার	সময়	138
আমি	কথা	138
আমি	আছি	138
করে	দেয়	137
ঐ	যে	137
থাকার	জন্য	137
আপনার	নাম	136
করে	দেবে	136
কিসের	জন্য	136
এখানে	একটা	136
কি	আপনার	136
বলছি	না	136
নিয়ে	আসছি	136
হ্যা	স্যার	136
আচ্ছা	ঠিক	136
সাথে	কি	136
আমাকে	এই	136
এবং	আপনি	136
এবং	তুমি	136
কাজ	করা	135
এটার	জন্য	135
না	কি	135
কিন্তু	যদি	135
আমি	দেখেছি	135
জানি	যে	135
যা	আমি	135
থাকার	কথা	135
পাওয়া	যাবে	135
তুমি	চাও	135
পক্ষ	থেকে	135
হয়	না	135
অনেক	দিন	135
অনেক	সময়	134
তার	উপর	134
মনে	করিয়ে	134
না	আর	134
জন্য	অনেক	134
না	এই	134
আমাদের	কিছু	134
তুমি	বুঝতে	134
সাথে	যোগাযোগ	134
পাওয়া	গেছে	134
কি	করছে	134
আমার	সব	134
জন্য	না	134
একে	অপরের	134
করে	ফেলেছি	133
সে	আর	133
চেষ্টা	করছে	133
বেশি	সময়	133
কাজ	করছি	133
তোমাকে	অনেক	133
দেয়ার	জন্য	133
মাই	গড	133
বিশ্বাস	কর	133
চিন্তা	করবেন	133
কাজ	হবে	133
দেওয়ার	জন্য	133
মনে	কর	133
আমি	আমি	133
এবং	এই	132
না	আপনি	132
যে	কেউ	132
সাহায্য	কর	132
ছেড়ে	চলে	132
জন্য	কি	132
অন্য	কিছু	132
তোমাকে	ধন্যবাদ	132
কর	না	132
আপনি	কিভাবে	131
কারণ	সে	131
তাহলে	এটা	131
লেখা	আছে	131
এখানে	কোন	131
নিউ	ইয়র্ক	131
আপনি	আমাদের	130
হয়	এটা	130
কিছুই	করতে	130
তাদের	জন্য	130
সে	এই	129
খারাপ	কিছু	129
আমাকে	এটা	129
হতে	চাই	129
কথা	বলব	129
আশা	করছি	129
কথা	বলছো	129
হয়ে	থাকে	129
আমাকে	বলো	129
হ্যাঁ	স্যার	129
হবে	যে	129
বের	কর	129
করা	হয়েছে	129
দেখার	জন্য	128
আমাকে	মেরে	128
তোমার	ভাই	128
ভালো	লাগলো	128
আমার	এক	128
যদি	কোন	128
ও	তো	128
আছে	আমার	127
কী	করব	127
তোমার	বন্ধু	127
একটা	মেয়ে	127
ঠিক	করতে	127
কি	হয়েছিল	127
আমাদের	কাজ	126
আমাদের	হাতে	126
এটা	তুমি	126
রাখার	জন্য	126
আমি	ছিলাম	126
একটা	বড়	126
আমার	অনেক	126
বুঝলাম	না	126
কাজ	আছে	126
আজ	আমি	126
এটা	কাজ	126
খুশি	হলাম	126
দরজা	বন্ধ	125
তাই	মনে	125
থেকে	আমি	125
চায়	না	125
আমার	খুব	125
তো	মনে	125
এর	আগে	125
চলে	এসেছে	125
তাই	তো	125
সে	কী	125
বিয়ে	করতে	125
অনেক	অনেক	125
হ্যা	হ্যা	125
বের	করবো	125
আমাদের	সবার	124
সময়	লাগবে	124
কী	মনে	124
বলতে	চাচ্ছ	124
চলে	এসো	124
কাজের	জন্য	124
নিয়ে	যাচ্ছি	124
দেখা	যায়	124
আমাদের	যেতে	124
কে	তুমি	124
পার	না	124
যেতে	পারবো	123
কিছু	বলার	123
এর	থেকে	123
সে	খুব	123
আমি	ভাল	123
লাগে	না	123
আমি	একা	123
ক্ষমা	করে	123
রং	নাম্বার	123
আমি	আপনাদের	122
অপেক্ষা	করুন	122
না	থাকলে	122
আমাকে	নিয়ে	122
না	কেনো	122
জন্য	আমাদের	121
যখন	তারা	121
চলে	যায়	121
কোন	ব্যাপার	121
একটা	প্রশ্ন	121
মিনিটের	মধ্যে	121
ঘৃণা	করি	121
গুলি	করে	121
যেতে	পারো	121
সাহায্য	দরকার	121
তুমি	আবার	121
তখন	আমি	121
নিয়ে	এসেছি	121
হয়ে	গেলে	121
এখানে	আসো	121
আবার	দেখা	121
তুমি	কখনো	121
তোমাকে	ভালোবাসি	121
ওটা	আমার	121
ওর	নাম	121
মারা	গিয়েছে	120
আমি	ওদের	120
হয়	সে	120
আমি	নিজেকে	120
জন্য	কোন	120
যদি	কেউ	120
দরকার	ছিল	120
এখানে	এসে	120
একটা	কাজ	120
সাথে	কাজ	120
চেয়ে	বেশি	120
বেঁচে	থাকার	120
অন্য	কোথাও	120
আমাকে	কিছু	120
আমি	শুনেছি	120
দেবে	না	120
তোমার	হাতে	120
এখানে	আসার	120
এক	সেকেন্ড	120
খারাপ	না	119
তার	আগে	119
যাচ্ছি	না	119
বাবার	সাথে	119
তারা	তাদের	119
আমি	এসব	119
এবং	তোমার	119
থেকে	নিয়ে	119
তুই	আমাকে	119
কী	অবস্থা	119
বলা	হয়	119
আগে	আমি	119
দেওয়া	হয়েছে	119
কি	আমি	119
হবে	যদি	119
এবং	এটা	119
আমাদের	এখানে	118
বের	করা	118
আমাকে	ক্ষমা	118
আমরা	আপনার	118
তোমার	কী	118
থেকে	কিছু	118
বলতে	চাও	118
জী	স্যার	118
তোমাদের	সাথে	118
বলতে	পারবে	118
আর	এখানে	118
যদি	তারা	118
হয়ে	যাও	118
জলদি	করো	118
আমাকে	দেখতে	118
এবং	তাদের	118
আমি	পারব	118
করার	মত	117
কি	তার	117
সে	ঠিক	117
তার	কথা	117
কাজ	করার	117
এখন	এই	117
চলে	আসবে	117
চলে	যাবো	117
তাহলে	আমাদের	117
জন্য	তুমি	117
যে	কিনা	117
আপনি	কে	117
বলতে	পারেন	116
জন্য	নয়	116
জন্য	যথেষ্ট	116
সে	যদি	116
দেখতে	পারি	116
তারা	সবাই	116
পারলাম	না	116
যেতে	চাও	116
করব	না	116
একে	অপরকে	116
ছিল	আমার	116
নতুন	করে	116
এটা	পছন্দ	116
তিনি	আমাকে	116
এটা	আবার	116
কি	তোমাকে	116
তার	নিজের	115
প্রশ্নের	উত্তর	115
ভাল	লাগল	115
তেমন	কিছু	115
যে	আমাকে	115
তুমি	নিশ্চয়ই	115
যদি	কিছু	115
কি	পাগল	115
চাও	না	115
আর	তাদের	115
তারা	তাকে	115
আমি	আবার	115
তুমি	সেটা	115
আমার	প্রিয়	115
তিনি	একটি	115
শুরু	করি	114
তাকে	নিয়ে	114
কি	সত্যিই	114
হচ্ছে	এসব	114
হয়ে	কাজ	114
করে	আমার	114
দেখো	আমি	114
নষ্ট	করে	114
মেরে	ফেলতে	114
না	কিছু	114
আমি	চেষ্টা	114
যাওয়া	উচিৎ	114
কেন	নয়	114
জানতে	চাও	114
না	বলে	114
তাই	আমরা	114
না	থাকে	113
তাহলে	আমাকে	113
এখানে	কিছু	113
একটা	সুযোগ	113
কেউ	আমাকে	113
এদিকে	এসো	113
একটা	ভালো	113
এটা	ভালো	113
জানি	এটা	113
নিয়ে	যাবো	113
সহ্য	করতে	113
এটা	সত্যি	112
করা	হয়েছিল	112
একটা	নতুন	112
রক্ষা	করার	112
কী	আছে	112
আমি	এমন	112
চলে	যাচ্ছে	112
সাহায্য	করার	112
আমরা	কিছু	112
শক্ত	করে	112
এসে	গেছে	112
আমার	ছেলেকে	112
আমি	হলাম	112
করার	পর	112
ব্যবহার	করা	112
আমি	তোমায়	112
সমস্যা	কি	111
তার	কোন	111
না	আমাকে	111
তাদের	কাছে	111
এখানে	আসতে	111
তো	আমাদের	111
দেখা	যাবে	111
চল	যাই	111
আমার	মাথা	111
তোমাকে	বিশ্বাস	111
তোমার	জীবন	111
আমার	দেখা	111
তোমাকে	আমি	111
ভাল	হবে	111
কার	সাথে	111
কিন্ত	এখন	111
পর	থেকে	111
কি	কি	111
কি	সুন্দর	111
আমাদের	সবাইকে	110
এখানে	নিয়ে	110
তোর	জন্য	110
এদিকে	আয়	110
