একটা	পোস্ট	দেন	31
হেল্প	করেন	প্লিজ	31
এফবি	লিংক	টা	31
করে	দিতে	পারবেন	31
অনেক	আগে	থেকে	31
তুমি	কি	আমাকে	31
কাজ	হচ্ছে	না	31
থ্যাংক	ইউ	ভাই	31
মেনি	মেনি	থ্যাংকস	31
কোনো	প্রব্লেম	হবে	31
মেয়াদ	বাড়ানো	যাবে	30
আমার	খুব	ভালো	30
ভাই	আমার	ফোন	30
করবো	কি	ভাবে	30
এমবি	এর	মেয়াদ	30
খুব	ভালো	লাগলো	30
কোনো	ওয়ে	আছে	30
মুখের	দিকে	তাকিয়ে	30
অনেক	কষ্ট	করে	29
আমার	পোস্ট	গুলো	29
করার	জন্য	থ্যাংকস	29
আপনার	ফেসবুক	আইডি	29
ভাই	প্লিজ	হেল্প	29
ট্রাই	করে	দেখতে	29
হা	হা	হা	29
আমি	আপনার	সাথে	29
একটু	কষ্ট	করে	29
এফবি	আইডি	লিংক	29
ইউজার	ভাই	আমার	29
টিউনার	বানান	প্লিজ	28
কমেন্ট	করার	জন্য	28
পোস্ট	টা	ভালো	28
এফবি	লিংক	দেন	28
ভাই	আমি	তো	28
পোস্ট	করলে	ভালো	28
পোস্ট	করা	আছে	28
আপনি	কি	এই	28
আমার	অনেক	ভালো	28
করলে	ভালো	হতো	27
আগে	থেকেই	জানি	27
ভাই	আমাকে	একটা	27
এফবি	আইডি	দেন	27
সকালে	ঘুম	থেকে	27
অনেক	ভালো	পোস্ট	26
করতে	পারবেন	না	26
ভাই	আমি	একটা	26
কিভাবে	রুট	করবো	26
নিয়ে	পোস্ট	করেন	26
আমি	একটা	পোস্ট	26
তুমি	কি	আমার	26
ইউজার	ভাই	আপনি	26
আমাকে	দয়া	করে	26
করা	যাচ্ছে	না	25
আপনার	সাথে	কথা	25
ইউজার	ভাই	আমি	25
ভাই	আমার	পোস্ট	25
আমার	বিয়ে	হয়েছে	25
কি	এই	বইটি	25
এই	বইটি	পড়তে	25
ভালো	না	লাগলে	24
লিংক	থেকে	ডাউনলোড	24
ট্রাই	করতে	পারেন	24
ভাই	আপনার	ফেসবুক	24
গুড	পোস্ট	বাট	24
প্লিজ	হেল্প	করেন	24
টা	দিবেন	প্লিজ	24
ইউজ	করতে	পারবেন	24
করা	লাগবে	না	23
ভাই	আপনার	সাথে	23
ভাই	আমার	একটা	23
করলে	ভালো	হয়	23
ভালো	করে	দেখেন	23
হেল্প	করতে	পারবেন	23
রুট	করবো	কিভাবে	23
অনেক	আগে	থেকেই	23
অনেক	ভালো	লাগলো	23
পোস্ট	এর	জন্য	23
খুব	ভালো	পোস্ট	23
একটু	হেল্প	করবেন	23
আমার	পোস্ট	গুলা	23
করার	কোনো	ওয়ে	23
হাহাহা	হাহাহা	হাহাহা	23
দিলে	ভালো	হত	22
ভাই	প্লিজ	আমাকে	22
প্লিজ	আমাকে	টিউনার	22
লিংক	ঠিক	করেন	22
যারা	জানে	না	22
না	হেল্প	মি	22
আমার	বড়	ভাই	22
এটা	নিয়ে	পোস্ট	22
ডাউনলোড	লিংক	টা	22
এর	লিংক	টা	21
থেকে	ডাউনলোড	করতে	21
এর	জন্য	ভালো	21
আমার	একটা	আইডি	21
থ্যাংকস	ফর	শেয়ার	21
হবে	না	তো	21
লিংক	টা	দিবেন	21
এই	পোস্ট	এর	21
ট্রাই	করে	দেখি	21
কথা	বলতে	চাই	21
কথা	মনে	পড়ে	21
পিসি	এর	জন্য	21
আপনি	কি	কোনো	21
অনেক	দিন	আগে	20
থ্যাংকস	ফর	কমেন্ট	20
সমস্যা	হবে	না	20
করতে	পারলাম	না	20
ট্রাই	করে	দেখুন	20
এ	কাজ	করে	20
পোস্ট	দেন	প্লিজ	20
লিংক	দিতে	পারবেন	20
দিতে	পারবেন	প্লিজ	20
আবার	ট্রাই	করেন	20
নাইস	পোস্ট	বাট	20
থেকে	ডাউনলোড	করে	20
কি	করা	যায়	20
আমি	জানি	না	20
নাইস	পোস্ট	ব্রো	20
কোনো	উপায়	আছে	20
ডাউনলোড	করতে	পারছি	20
আগে	থেকে	জানি	20
ইউ	সো	মাচ	20
হয়	না	ভাই	20
ইউজ	করতে	হবে	20
করবো	প্লিজ	বলেন	20
কথা	বলা	যাবে	20
ইউজার	ভাই	আমাকে	20
আমার	ভালো	লাগে	20
ইউজ	করতে	পারেন	20
যেতে	চায়	না	20
পড়ালেখা	করতে	হবে	20
চোখে	পানি	চলে	20
আমি	আমার	স্বামীর	20
তুমি	আমার	কাছে	20
হাজার	কথার	মাঝে	20
বিয়ে	হওয়ার	কথা	20
পরিবারের	পছন্দে	বিয়ে	20
বেশী	কথা	বলো	20
আমাকে	অনেক	ভালবাসে	20
আমার	বড়	বোন	20
আমার	প্রিয়	ফল	20
বারান্দার	গাছে	পানি	20
আমার	সাথে	দেখা	20
একদমই	ভাল	লাগে	20
তুই	কি	এই	20
আমি	আপনার	সঙ্গে	20
আপনি	কি	একটি	20
কাজ	করবে	না	19
দিয়ে	ট্রাই	করেন	19
এফবি	তে	নক	19
সবাই	পাবে	না	19
দিলে	ভালো	হয়	19
বুঝতে	পারলাম	না	19
করতে	পারবো	না	19
হচ্ছে	না	কি	19
হেল্প	করবেন	প্লিজ	19
করতে	হবে	নাকি	19
এর	জন্য	কি	19
আপনার	ফোন	এর	19
আমার	ফোন	এর	19
ইনস্টল	হয়	না	19
পোস্ট	করবেন	না	19
কিছু	করার	নাই	19
কানেক্ট	হচ্ছে	না	19
পোস্ট	করার	আগে	19
দিয়ে	হবে	না	19
করতে	পারে	না	19
সব	ঠিক	আছে	19
আমি	আর	আমার	19
হলে	ভালো	হতো	19
থেকে	বের	হয়ে	19
এটা	সবাই	জানে	18
ডাউনলোড	করা	যায়	18
লিংক	দিলে	ভালো	18
হচ্ছে	না	কেন	18
করা	যাবে	কি	18
ভাই	এটা	কি	18
কি	করবো	এখন	18
অনেক	সুন্দর	পোস্ট	18
রুট	করতে	পারছি	18
রুট	করার	পর	18
সাপোর্ট	করে	না	18
শো	করে	না	18
খুব	সুন্দর	পোস্ট	18
হচ্ছে	না	প্লিজ	18
তো	মনে	হয়	18
বুঝতে	পারছি	না	18
ভালো	করে	ট্রাই	18
কাজ	না	করলে	18
এফবি	তে	মেসেজ	18
এখন	কি	করব	18
করেন	প্লিজ	প্লিজ	18
আমি	আপনার	কাছে	18
করতে	ভালো	লাগে	18
এপিকে	এডিটর	দিয়ে	17
একটা	হেল্প	করবেন	17
না	করাই	ভালো	17
আপনাকে	এফবি	তে	17
ভাই	আমার	তো	17
ডাউনলোড	লিংক	ঠিক	17
থ্যাংকস	এ	লট	17
আইডি	টা	দেন	17
ভাই	আপনার	ফোন	17
মনে	হয়	না	17
ব্লক	করে	দেয়	17
গুগল	ড্রাইভ	লিংক	17
একটা	পোস্ট	করবেন	17
ঠিক	আছে	বাট	17
পোস্ট	করবেন	প্লিজ	17
করতে	পারসি	না	17
আমি	তোমার	সাথে	17
হ্যাক	করা	যায়	17
আমি	আজ	সকালে	17
আমার	সাথে	কথা	17
ভালো	লাগছে	না	17
আমার	মনের	কথা	17
অনেক	দিন	ধরে	16
এ	কাজ	করবে	16
ট্রাই	করেন	হবে	16
আমি	এখন	কি	16
টা	দিতে	পারবেন	16
টা	অনেক	ভালো	16
ভাই	এফবি	তে	16
চেক	করে	দেখেন	16
হয়	না	আর	16
ফোন	এর	জন্য	16
চেঞ্জ	করতে	হবে	16
করলে	কি	হবে	16
আপনার	পোস্ট	টা	16
না	তাদের	জন্য	16
ভাই	ট্রিকবিডি	তে	16
একটা	পোস্ট	করলে	16
ঠিক	হয়ে	যাবে	16
ভাই	এটা	তো	16
নিয়ে	পোস্ট	করলে	16
লিংক	টা	দিন	16
এটা	নিয়ে	একটা	16
করার	কি	দরকার	16
থ্যাংকস	ইউজার	ভাই	16
ইউজার	ভাই	প্লিজ	16
ফ্রি	নেট	ইউজ	16
করা	হয়ে	থাকে	16
আপনি	কি	বাংলা	16
আমি	একজন	মেয়ে	16
সব	কিছু	করতে	16
কি	আমার	জন্য	16
প্লিজ	আমাকে	অথর	15
পোস্ট	টা	ডিলিট	15
অপেরা	মিনি	দিয়ে	15
টাকায়	১	জিবি	15
কোন	প্রবলেম	হবে	15
এর	মেয়াদ	বাড়ানো	15
ভাই	হেল্প	মি	15
আমার	পোস্ট	টা	15
অনেক	অনেক	থ্যাংকস	15
আমাকে	হেল্প	করেন	15
ডাউনলোড	করতে	হবে	15
লিঙ্ক	টা	দেন	15
স্ক্রিনশট	দিলে	ভালো	15
কাজ	করতেছে	না	15
আপনার	পোস্ট	দেখে	15
ইন্সটল	হয়	না	15
করে	ট্রাই	করেন	15
থ্যাংক	ইউ	সো	15
থাকলে	দেন	প্লিজ	15
ইউসার	ভাই	আপনার	15
রুট	করব	কিভাবে	15
ফ্রি	নেট	এর	15
ওপেন	হয়	না	15
করতে	পারতেসি	না	15
আর	এ	ভাই	15
টা	ডাউনলোড	করতে	15
থ্যাংক	ইউ	ব্রো	15
ট্রিকবিডি	এর	সাথে	15
করতে	পারতেছি	না	15
প্রবলেম	হবে	না	15
ডাউনলোড	লিংক	দেন	15
আমার	সাথে	যোগাযোগ	15
একটা	ছেলের	সাথে	15
অনেক	ভালো	মানুষ	15
বিদ্যালয়ে	যেতে	চায়	15
পড়ালেখা	করতে	ভাল	15
করতে	ভাল	লাগে	15
অনেক	ভালো	রান্না	15
ভালো	রান্না	করে	15
বড়	ভাইয়ের	সাথে	15
দেখা	করতে	এসেছিল	15
একটি	ছোট	শিশু	15
পাশে	থাকতে	চাই	15
জীবনে	সুখ	এনে	15
তোমার	মনের	কথা	15
মনে	পড়ে	যায়	15
তার	পরিবার	নিয়ে	15
পছন্দে	বিয়ে	করে	15
মানতে	পারছি	না	15
আমার	বাবার	সাথে	15
কি	আমাকে	একটি	15
এই	বিয়েতে	রাজি	15
গায়ে	হাত	তুলে	15
খোঁচা	মেরে	কথা	15
মনের	কথা	বুঝে	15
প্রেম	করে	বিয়ে	15
সাথে	আমার	বিয়ে	15
বিয়ে	ঠিক	করেছে	15
খেতে	খুব	ভালো	15
গাছে	পানি	দেওয়ার	15
পানি	দেওয়ার	প্রয়োজন	15
খেতে	অনেক	সুস্বাদু	15
সরিষার	তেল	দিয়ে	15
পড়ালেখা	করতে	একদমই	15
করতে	একদমই	ভাল	15
ব্রাজিল	ফুটবল	দল	15
দলকে	সমর্থন	করি	15
তোর	বড়	ভাইয়ের	15
করা	ভালো	হয়	15
সকালে	পড়াশোনা	করে	15
শুরু	করা	ভালো	15
তারা	তিন	ভাই	15
তুমি	কি	আমায়	15
খেতে	ভালো	লাগে	15
বিয়ের	পর	থেকেই	15
বিয়ে	করতে	চাই	15
বিদেশ	থেকে	এসেছেন	15
কোন	বিষয়	নিয়ে	15
ভাষা	এক	রকমের	15
এক	রকমের	নয়	15
রাস্তার	পাশে	একটি	15
পাশে	একটি	ফুলের	15
একটি	ফুলের	দোকান	15
কিছু	পেয়ারা	কিনল	15
দিকে	তাকিয়ে	ছিলাম	15
কি	একটি	বাংলা	15
অনেক	পোস্ট	আছে	14
বিকাশ	এ	টাকা	14
আগে	থেকেই	জানতাম	14
নিয়ে	ট্রিকবিডি	তে	14
তো	পাইলাম	না	14
আপনাকে	অনেক	ধন্যবাদ	14
ট্রিক	বিডি	তে	14
ইউজ	করতে	পারবো	14
ট্রিকবিডি	তে	অনেক	14
না	এখন	কি	14
লিংক	কাজ	করে	14
ডাউনলোড	করার	জন্য	14
এ	হবে	না	14
করার	জন্য	ধন্যবাদ	14
প্লে	স্টোর	এ	14
আমি	কি	করবো	14
সিম	দিয়ে	ট্রাই	14
এর	থেকে	ভালো	14
করবো	কিভাবে	প্লিজ	14
এই	নিয়ে	একটা	14
দিয়ে	ট্রাই	করুন	14
ভাই	আমি	আমার	14
পোস্ট	করেন	না	14
জানে	না	তাদের	14
একটু	বলেন	প্লিজ	14
আমি	মনে	করি	14
দিয়ে	কি	হবে	14
করে	কি	হবে	14
এর	জন্য	কোনো	14
আর	চলে	না	14
ফোন	নাম্বার	টা	14
পোস্ট	করা	হয়েছে	14
মনে	করবেন	না	14
ইউস	করতে	পারবেন	14
ভাই	আপনার	নাম্বার	14
ভাই	একটা	হেল্প	14
এই	রকম	পোস্ট	14
হ্যাক	করা	যাবে	14
কিছুই	বুঝলাম	না	14
করে	নিতে	হবে	14
দেন	প্লিজ	প্লিজ	14
এর	লিংক	দেন	14
ফোন	এ	কি	14
ব্রো	আমার	ফোন	14
হয়	না	তো	14
প্রব্লেম	হবে	না	14
সুযোগ	করে	দিন	14
আমি	কি	করব	14
আপনার	কাছ	থেকে	13
প্লিজ	ভাই	হেল্প	13
আপনার	নাম্বার	টা	13
কেউ	একটু	হেল্প	13
কোন	অ্যাপ	দিয়ে	13
হ্যাক	করবো	কিভাবে	13
ভাইয়া	আপনার	এফবি	13
৩	টা	পোস্ট	13
আমি	অনেক	আগেই	13
ভাই	এইটা	কি	13
পোস্ট	ট্রিকবিডি	তে	13
এখন	আর	কাজ	13
কোন	ওয়ে	আছে	13
কাজ	হবে	তো	13
এখন	কি	করতে	13
বুঝলাম	না	ভাই	13
ইউস	করতে	পারেন	13
এটা	কি	শুধু	13
অনেক	ভালো	হতো	13
টা	দিলে	ভালো	13
হেল্প	মি	আমার	13
এই	সাইট	এ	13
ভাই	আমার	মোবাইল	13
হ্যাক	করতে	পারবেন	13
ভালো	পোস্ট	করে	13
সবার	জন্য	না	13
পোস্ট	টা	অনেক	13
ভালো	পোস্ট	করেন	13
ডাউনলোড	করতে	পারি	13
পাওয়া	যাবে	না	13
পারছি	না	প্লিজ	13
অফ	হয়ে	গেছে	13
ইউজ	করা	যায়	13
ভাই	আপনার	পোস্ট	13
জিপি	ফ্রি	নেট	13
ইউ	আর	ওয়েলকাম	13
লিংক	দিন	প্লিজ	13
এর	চেয়ে	ভালো	13
ব্রো	প্লিজ	হেল্প	13
করার	জন্য	কোন	13
ফর	ইওর	কমেন্ট	13
আইডি	লিংক	টা	13
এই	সাইট	এর	13
আপনি	আমার	পোস্ট	13
পোস্ট	করতে	পারেন	13
সব	ফোন	এ	13
তো	পেলাম	না	13
আপনার	এফবি	লিঙ্ক	13
আমার	ছোট	ভাইয়ের	13
ডিরেক্ট	ডাউনলোড	লিংক	13
প্লিজ	একটু	বলবেন	13
সাথে	কথা	বলতে	13
ব্যবহার	করা	হয়	13
হয়	না	প্লিজ	12
ইনবক্স	এ	আসেন	12
ভাই	আপনার	জন্য	12
টা	দিন	প্লিজ	12
ভালো	পোস্ট	করতে	12
পোস্ট	ভালো	না	12
আপনি	মনে	হয়	12
করে	দিবেন	প্লিজ	12
ভাই	এই	পোস্ট	12
এই	অফার	টা	12
এর	নাম	কি	12
তা	নিয়ে	একটা	12
বললে	ভালো	হতো	12
আবাল	মার্কা	পোস্ট	12
টা	দেন	তো	12
বাই	দা	ওয়ে	12
নিজে	ট্রাই	করে	12
এত	কষ্ট	করে	12
কষ্ট	করে	পোস্ট	12
দেখা	যায়	না	12
রবি	ফ্রি	নেট	12
এ	কি	হবে	12
নিতে	পারছি	না	12
লিংক	দেওয়া	যাবে	12
লাভ	হলো	না	12
আপনার	সাইট	এর	12
সুন্দর	পোস্ট	ভাই	12
কি	কাজ	করবে	12
করতে	পারেন	না	12
বলে	মনে	হচ্ছে	12
আমি	এই	পোস্ট	12
এই	পোস্ট	টি	12
পাওয়া	যাবে	কি	12
থ্যাংকস	ব্রো	কাজ	12
গুড	পোস্ট	ভাই	12
খুব	ভালো	হতো	12
ভাই	প্লিজ	আমার	12
লগ	ইন	করতে	12
হতে	পারলাম	না	12
কিছু	মনে	করবেন	12
আছে	ট্রিকবিডি	তে	12
ভাই	প্লিজ	প্লিজ	12
কি	করা	উচিত	12
হেল্প	করেন	আমার	12
ডাউনলোড	করে	নিন	12
একটা	পোস্ট	করে	12
অনেক	চেষ্টা	করেছি	12
ভাই	ডাউনলোড	করতে	12
ট্রাই	করি	নাই	12
বেস্ট	অফ	লাক	12
এই	পোস্ট	আমি	12
আইডি	টা	দিবেন	12
আপনার	পোস্ট	এ	12
না	কি	করব	12
ইউসার	ভাই	প্লিজ	12
আমার	মোবাইল	এ	12
কাজ	করতেসে	না	12
আমাকে	একটু	হেল্প	12
দিলে	অনেক	ভালো	12
না	প্লিজ	ভাই	12
নাইস	পোস্ট	ভাই	12
হচ্ছে	না	তো	12
পছন্দ	হয়	এমন	12
রিভিউ	মাই	পোস্ট	12
দিয়ে	ট্রাই	করে	12
ঘুম	থেকে	উঠে	12
আমার	মনে	হচ্ছে	12
কিছু	দিন	পর	12
থ্যাংকস	ফর	ইউর	12
ফর	ইউর	কমেন্ট	12
দেখতে	ভালো	লাগে	12
কিছু	করতে	পারে	12
অনেক	কিছু	শিখতে	12
আর	একটা	কথা	11
করতে	পারি	নাই	11
দিয়ে	ট্রাই	করলাম	11
নাম্বার	টা	দেন	11
ভাই	আপনার	কাছে	11
পোস্ট	করার	পর	11
আপনার	ফেসবুক	লিংক	11
টা	দেওয়া	যাবে	11
এইটা	দিয়ে	কি	11
দিয়ে	ট্রাই	করছি	11
এর	নাম	বলেন	11
করার	কোন	ওয়ে	11
করতে	হবে	না	11
তাহলে	কি	হবে	11
কিছুই	বুঝতে	পারলাম	11
আপনার	পোস্ট	গুলা	11
ভাই	একটু	হেল্প	11
কথা	বলবেন	না	11
আইডি	হ্যাক	করতে	11
গুগল	ড্রাইভ	এ	11
নিয়ে	পোস্ট	করা	11
নেক্সট	পোস্ট	এ	11
নিয়ে	পোস্ট	আছে	11
স্টে	উইথ	ট্রিকবিডি	11
যাচ্ছে	না	কেন	11
তো	হচ্ছে	না	11
আমাকে	অথর	বানান	11
না	আর	এটা	11
ডাউনলোড	করা	যাবে	11
বেশি	পাওয়া	যায়	11
কপি	মুক্ত	পোস্ট	11
অনেক	ট্রাই	করছি	11
আগে	থেকেই	ইউজ	11
আর	যদি	না	11
কোনো	সমস্যা	হবে	11
কি	হবে	না	11
সাথে	কথা	বলবে	11
দিয়ে	করা	যায়	11
সাইট	থেকে	ডাউনলোড	11
কি	আমার	সাথে	11
আপনার	জন্য	অপেক্ষা	11
দিলে	খুব	ভালো	11
নট	ফাউন্ড	দেখায়	11
আমাকে	টিউনার	করেন	11
ভাই	আমার	পোস্টগুলো	11
ফ্রি	নেট	বের	11
উপায়	আছে	কি	11
ফোন	রুট	করতে	11
দেখা	যাচ্ছে	না	11
স্টোর	থেকে	ডাউনলোড	11
প্লিজ	আমাকে	হেল্প	11
ট্রাই	না	করে	11
করে	ট্রাই	করুন	11
আপনি	ট্রাই	করে	11
দিয়ে	দেখতে	পারেন	11
আমার	কাছে	আছে	11
একটা	পোস্ট	করুন	11
করার	চেষ্টা	করবো	11
প্লিজ	প্লিজ	হেল্প	11
পোস্ট	করতে	পারি	11
ভাই	আমার	কাছে	11
আমার	বাবা	মা	11
থ্যাংকস	ফর	পোস্ট	11
কারো	কাছে	থাকলে	11
এর	জন্য	কোন	11
ঠিক	হয়	না	11
সব	কিছু	ঠিক	11
ইউসার	ভাই	আমি	11
রবি	সিম	এ	11
ইউসার	ভাই	আমাকে	11
থ্যাংকস	ফর	শেয়ারিং	11
ভাই	সব	ঠিক	11
তোমার	সাথে	আমার	11
মন	চায়	না	11
জিপি	সিম	এ	11
নিয়ে	পোস্ট	করবেন	11
আমি	আপনার	জন্য	11
আইডি	দেন	প্লিজ	11
মেনি	থ্যাংকস	ব্রো	11
থেকে	কপি	করা	11
মেয়াদ	বাড়াবো	কিভাবে	11
লিংক	দেওয়া	আছে	11
আমার	প্রোফাইল	এ	11
ভাই	আমি	ট্রিকবিডি	11
অপশন	আসে	না	11
পোস্ট	এ	কমেন্ট	11
থাকলে	শেয়ার	করেন	11
ভাই	ইউজার	ভাই	11
কথা	শোনা	যায়	11
হলে	আরো	ভালো	11
আরো	ভালো	লাগতো	11
আপনি	কি	এখানে	11
অনেক	কিছু	বুঝতে	11
অনেক	ভাল	লাগে	11
কথা	বলতে	পারেন	11
সারা	রাত	জেগে	11
দায়িত্ব	পালন	করে	11
প্রয়োজন	হয়	না	11
বিষয়	নিয়ে	কথা	11
আমি	আগেই	বলেছি	11
এটা	নিয়ে	অনেক	10
থ্যাংক	ইউ	ভাইয়া	10
কি	ভাবে	করবো	10
অ্যাপ	এর	নাম	10
করেন	পেয়ে	যাবেন	10
ডাউনলোড	করতে	পারবেন	10
করলেই	তো	হয়	10
ফোন	এ	হবে	10
দিয়ে	করতে	হবে	10
এফবি	আইডি	দিন	10
কাজ	করতে	হবে	10
ব্রাউজার	দিয়ে	ট্রাই	10
টা	বুঝলাম	না	10
অনেক	অনেক	ধন্যবাদ	10
যদি	না	হয়	10
ওয়াইফাই	হ্যাক	করা	10
ছাড়া	হবে	না	10
টা	একটু	দিবেন	10
হয়ে	গেছে	এখন	10
প্লিজ	রিভিউ	মাই	10
এই	পোস্ট	এ	10
হ্যাক	হয়	না	10
থ্যাংকস	ভাই	আমার	10
কাজ	করতে	হয়	10
আমার	জানা	মতে	10
প্লিজ	ভাই	আমাকে	10
লাকি	প্যাচার	দিয়ে	10
ড্রাইভ	এ	আপলোড	10
অফ	হয়ে	গেসে	10
অন্য	সিম	দিয়ে	10
তা	না	হলে	10
ডাটা	ক্লিয়ার	করে	10
পোস্ট	করতে	চাই	10
আর	হয়	না	10
কিংরুট	দিয়ে	রুট	10
আমার	সাইট	এ	10
পারছি	না	হেল্প	10
টাকা	কেটে	নিবে	10
ভাই	আমি	অনেক	10
আমার	ফোন	রুট	10
আপনার	ফোন	নাম্বার	10
ভাই	আমি	আপনার	10
লিঙ্ক	দেন	প্লিজ	10
টা	ঠিক	করেন	10
ডিসকানেক্ট	হয়ে	যায়	10
পোস্ট	গুলা	দেখেন	10
একটা	পোস্ট	দিন	10
অনেক	বার	ট্রাই	10
নাইস	পোস্ট	ভাইয়া	10
এটা	কোনো	পোস্ট	10
ভাইয়া	আমার	ফোন	10
দেয়া	যায়	না	10
অ্যান্ড্রয়েড	এর	জন্য	10
অনেক	আগেই	পোস্ট	10
পোস্ট	ডিলিট	করে	10
হয়	না	আমার	10
ফেসবুক	আইডি	টা	10
ভালো	হতো	আর	10
আরো	ভালো	হতো	10
প্লিজ	আমার	পোস্ট	10
আবার	ট্রাই	করুন	10
ভাই	আপনি	যদি	10
জিপি	সিম	দিয়ে	10
বের	হয়ে	যায়	10
শেয়ার	করেন	প্লিজ	10
কাজ	করা	যায়	10
কিছু	দিন	আগে	10
অন	হয়	না	10
থ্যাংক	ইউ	ফর	10
অফ	করে	দিসে	10
ট্রাই	করছি	বাট	10
করব	প্লিজ	হেল্প	10
টিউনার	করেন	প্লিজ	10
ভাই	আপনি	তো	10
ব্রো	আপনার	এফবি	10
দেন	প্লিজ	ভাই	10
অফ	হয়ে	যায়	10
তো	বুঝলাম	না	10
তো	হয়	না	10
টাকা	১	জিবি	10
করার	কোনো	উপায়	10
টা	ভালো	করে	10
অনেক	দিন	থেকে	10
ট্রিক	বিডি	এর	10
বলেন	প্লিজ	প্লিজ	10
আমাকে	অথর	করেন	10
এফবি	আইডি	হ্যাক	10
তো	সবাই	জানে	10
আপনার	সাথে	আমার	10
আমার	এফবি	আইডি	10
আইডি	লিংক	দেন	10
ট্রাই	করসি	হয়	10
কিছু	শেয়ার	করার	10
সাইট	এর	লিংক	10
ইউটিউব	চ্যানেল	এর	10
ট্রাই	করলাম	বাট	10
একটা	ভালো	পোস্ট	10
ওয়েবসাইট	থেকে	ডাউনলোড	10
দিয়ে	একটা	পোস্ট	10
বলতে	পারছি	না	10
প্লিজ	ইউজার	ভাই	10
তৈরি	করা	হয়	10
একটু	দেখেন	প্লিজ	10
বলে	মনে	হয়	10
ভালো	করে	পড়েন	10
পাশে	থাকার	জন্য	10
কি	ঠিক	হবে	10
কী	করতে	পারি	10
আপনি	কি	আমার	10
করা	হয়	এবং	10
আমার	বড়	বোনের	10
মন	ভালো	নেই	10
আম্মা	আমার	জন্য	10
আমাকে	গতকাল	একটা	10
গতকাল	একটা	ছেলের	10
ছেলের	সাথে	দেখা	10
আমার	একদমই	ভালো	10
ঘুম	থেকে	উঠেই	10
আমার	বাসার	দারওয়ান	10
ঘুরতে	অনেক	ভালো	10
বিরক্ত	করো	না	10
আমাকে	অনেক	অপমান	10
বই	পরতে	অনেক	10
ছোট	ভাই	বিদ্যালয়ে	10
বিদ্যালয়ে	গিয়ে	পড়ালেখা	10
গিয়ে	পড়ালেখা	করতে	10
বিদ্যালয়ের	মাঠে	মাথা	10
মাঠে	মাথা	ঘুরিয়ে	10
মাথা	ঘুরিয়ে	পরে	10
আজকে	সকালে	ফুটবল	10
এখন	তাঁর	বন্ধুদের	10
তাঁর	বন্ধুদের	সাথে	10
বন্ধুদের	সাথে	সিগারেট	10
সাথে	সিগারেট	খায়	10
কি	আমাকে	আগে	10
চিনতে	পারল	না	10
পড়ালেখা	করা	উচিত	10
অনেক	রাত	হয়েছে	10
রাত	হয়েছে	এখন	10
বিদ্যালয়ে	গিয়ে	বন্ধুদের	10
গিয়ে	বন্ধুদের	সাথে	10
বন্ধুদের	সাথে	গল্প	10
সাথে	গল্প	করে	10
বিদ্যালয়ের	মাঠে	প্রতিদিন	10
মাঠে	প্রতিদিন	ক্রিকেট	10
প্রতিদিন	ক্রিকেট	খেলে	10
ছোট	শিশু	ফুটপাতে	10
স্কুল	জীবন	থেকে	10
প্রচণ্ড	মাথা	ব্যথা	10
মাথা	ব্যথা	করছিলো	10
সব	কিছু	হার	10
কিছু	হার	মেনে	10
